Station,closure_date,start_time,end_time,duration_minutes,n_intervals,mean_flow,mean_speed,max_occupancy,multi_station_event
319673,2024-05-13,2024-05-13 01:05:00,2024-05-13 03:50:00,170.0,9,4.111111111111111,67.83333333333333,0.0044,True
3047072,2024-05-13,2024-05-13 00:10:00,2024-05-13 23:55:00,1430.0,81,1.0617283950617284,64.420987654321,0.0316,True
3047081,2024-05-13,2024-05-13 02:30:00,2024-05-13 03:15:00,50.0,8,3.0,66.3375,0.0036,True
3047111,2024-05-13,2024-05-13 00:45:00,2024-05-13 03:25:00,165.0,8,3.25,68.7875,0.0029,True
3047131,2024-05-13,2024-05-13 00:10:00,2024-05-13 23:55:00,1430.0,88,1.25,66.29204545454546,0.0275,True
3412041,2024-05-13,2024-05-13 02:20:00,2024-05-13 03:00:00,45.0,9,7.888888888888889,66.57777777777778,0.0388,True
314000,2024-05-13,2024-05-13 02:35:00,2024-05-13 03:00:00,30.0,5,2.4,61.339999999999996,0.0016,True
316214,2024-05-13,2024-05-13 02:50:00,2024-05-13 02:50:00,5.0,1,2.0,66.8,0.0005,True
316249,2024-05-13,2024-05-13 02:25:00,2024-05-13 03:00:00,40.0,8,2.625,68.575,0.0016,True
316261,2024-05-13,2024-05-13 02:35:00,2024-05-13 03:10:00,40.0,8,4.5,68.4,0.0255,True
317791,2024-05-13,2024-05-13 02:40:00,2024-05-13 03:40:00,65.0,5,4.2,68.88,0.0029,True
319673,2024-05-13,2024-05-13 01:05:00,2024-05-13 03:50:00,170.0,9,4.111111111111111,67.83333333333333,0.0044,True
3047072,2024-05-13,2024-05-13 00:10:00,2024-05-13 23:55:00,1430.0,81,1.0617283950617284,64.420987654321,0.0316,True
3047081,2024-05-13,2024-05-13 02:30:00,2024-05-13 03:15:00,50.0,8,3.0,66.3375,0.0036,True
3047111,2024-05-13,2024-05-13 00:45:00,2024-05-13 03:25:00,165.0,8,3.25,68.7875,0.0029,True
3047131,2024-05-13,2024-05-13 00:10:00,2024-05-13 23:55:00,1430.0,88,1.25,66.29204545454546,0.0275,True
3412041,2024-05-13,2024-05-13 02:20:00,2024-05-13 03:00:00,45.0,9,7.888888888888889,66.57777777777778,0.0388,True
314000,2024-05-14,2024-05-14 02:40:00,2024-05-14 02:40:00,5.0,1,3.0,52.7,0.0011,True
316261,2024-05-14,2024-05-14 02:35:00,2024-05-14 02:35:00,5.0,1,5.0,62.9,0.0092,True
317791,2024-05-14,2024-05-14 02:45:00,2024-05-14 02:45:00,5.0,1,4.0,68.0,0.0035,True
317797,2024-05-14,2024-05-14 02:40:00,2024-05-14 02:40:00,5.0,1,5.0,68.9,0.0046,True
3047081,2024-05-14,2024-05-14 02:50:00,2024-05-14 02:50:00,5.0,1,1.0,64.4,0.0015,True
3047111,2024-05-14,2024-05-14 02:50:00,2024-05-14 02:50:00,5.0,1,5.0,65.7,0.0049,True
3047131,2024-05-14,2024-05-14 00:45:00,2024-05-14 23:55:00,1395.0,91,1.4175824175824177,66.7021978021978,0.026,True
314000,2024-05-14,2024-05-14 02:40:00,2024-05-14 02:40:00,5.0,1,3.0,52.7,0.0011,True
316261,2024-05-14,2024-05-14 02:35:00,2024-05-14 02:35:00,5.0,1,5.0,62.9,0.0092,True
317791,2024-05-14,2024-05-14 02:45:00,2024-05-14 02:45:00,5.0,1,4.0,68.0,0.0035,True
317797,2024-05-14,2024-05-14 02:40:00,2024-05-14 02:40:00,5.0,1,5.0,68.9,0.0046,True
3047081,2024-05-14,2024-05-14 02:50:00,2024-05-14 02:50:00,5.0,1,1.0,64.4,0.0015,True
3047111,2024-05-14,2024-05-14 02:50:00,2024-05-14 02:50:00,5.0,1,5.0,65.7,0.0049,True
3047131,2024-05-14,2024-05-14 00:45:00,2024-05-14 23:55:00,1395.0,91,1.4175824175824177,66.7021978021978,0.026,True
3047131,2024-05-15,2024-05-15 00:25:00,2024-05-15 23:55:00,1415.0,78,1.3974358974358974,65.47435897435898,0.0318,False
3047131,2024-05-15,2024-05-15 00:25:00,2024-05-15 23:55:00,1415.0,78,1.3974358974358974,65.47435897435898,0.0318,False
316261,2024-05-16,2024-05-16 01:00:00,2024-05-16 01:00:00,5.0,1,4.0,65.9,0.0062,True
319673,2024-05-16,2024-05-16 00:55:00,2024-05-16 00:55:00,5.0,1,5.0,69.8,0.0018,True
3047131,2024-05-16,2024-05-16 00:25:00,2024-05-16 23:30:00,1390.0,78,1.9743589743589745,67.19871794871794,0.0334,True
316261,2024-05-16,2024-05-16 01:00:00,2024-05-16 01:00:00,5.0,1,4.0,65.9,0.0062,True
319673,2024-05-16,2024-05-16 00:55:00,2024-05-16 00:55:00,5.0,1,5.0,69.8,0.0018,True
3047131,2024-05-16,2024-05-16 00:25:00,2024-05-16 23:30:00,1390.0,78,1.9743589743589745,67.19871794871794,0.0334,True
3047131,2024-05-17,2024-05-17 00:25:00,2024-05-17 23:55:00,1415.0,94,1.9148936170212767,66.57340425531915,0.051,False
3047131,2024-05-17,2024-05-17 00:25:00,2024-05-17 23:55:00,1415.0,94,1.9148936170212767,66.57340425531915,0.051,False
314000,2024-05-18,2024-05-18 02:05:00,2024-05-18 04:15:00,135.0,3,4.333333333333333,49.1,0.0024,True
316261,2024-05-18,2024-05-18 03:00:00,2024-05-18 03:00:00,5.0,1,4.0,64.6,0.0066,True
317791,2024-05-18,2024-05-18 02:55:00,2024-05-18 03:45:00,55.0,2,4.5,66.75,0.0042,True
317797,2024-05-18,2024-05-18 02:50:00,2024-05-18 02:50:00,5.0,1,5.0,67.9,0.0034,True
319673,2024-05-18,2024-05-18 03:55:00,2024-05-18 03:55:00,5.0,1,5.0,66.6,0.0054,True
3047072,2024-05-18,2024-05-18 00:10:00,2024-05-18 23:55:00,1430.0,102,0.6764705882352942,66.11274509803921,0.0138,True
3047081,2024-05-18,2024-05-18 03:10:00,2024-05-18 03:10:00,5.0,1,3.0,66.3,0.0027,True
3047111,2024-05-18,2024-05-18 02:40:00,2024-05-18 04:45:00,130.0,5,4.6,66.14,0.0062,True
3047131,2024-05-18,2024-05-18 00:10:00,2024-05-18 23:55:00,1430.0,101,1.316831683168317,67.02079207920792,0.0218,True
314000,2024-05-18,2024-05-18 02:05:00,2024-05-18 04:15:00,135.0,3,4.333333333333333,49.1,0.0024,True
316261,2024-05-18,2024-05-18 03:00:00,2024-05-18 03:00:00,5.0,1,4.0,64.6,0.0066,True
317791,2024-05-18,2024-05-18 02:55:00,2024-05-18 03:45:00,55.0,2,4.5,66.75,0.0042,True
317797,2024-05-18,2024-05-18 02:50:00,2024-05-18 02:50:00,5.0,1,5.0,67.9,0.0034,True
319673,2024-05-18,2024-05-18 03:55:00,2024-05-18 03:55:00,5.0,1,5.0,66.6,0.0054,True
3047072,2024-05-18,2024-05-18 00:10:00,2024-05-18 23:55:00,1430.0,102,0.6764705882352942,66.11274509803921,0.0138,True
3047081,2024-05-18,2024-05-18 03:10:00,2024-05-18 03:10:00,5.0,1,3.0,66.3,0.0027,True
3047111,2024-05-18,2024-05-18 02:40:00,2024-05-18 04:45:00,130.0,5,4.6,66.14,0.0062,True
3047131,2024-05-18,2024-05-18 00:10:00,2024-05-18 23:55:00,1430.0,101,1.316831683168317,67.02079207920792,0.0218,True
314000,2024-05-19,2024-05-19 01:20:00,2024-05-19 04:50:00,215.0,11,4.2727272727272725,58.709090909090904,0.0018,True
316214,2024-05-19,2024-05-19 01:45:00,2024-05-19 04:25:00,165.0,9,4.0,66.8111111111111,0.0034,True
316249,2024-05-19,2024-05-19 01:45:00,2024-05-19 04:40:00,180.0,13,4.538461538461538,66.14615384615385,0.0045,True
316261,2024-05-19,2024-05-19 01:15:00,2024-05-19 04:45:00,215.0,21,4.380952380952381,65.57619047619048,0.0092,True
317791,2024-05-19,2024-05-19 01:35:00,2024-05-19 06:00:00,270.0,16,3.9375,68.36875,0.005,True
317797,2024-05-19,2024-05-19 01:15:00,2024-05-19 05:20:00,250.0,14,3.5714285714285716,69.77142857142857,0.0033,True
319673,2024-05-19,2024-05-19 01:25:00,2024-05-19 05:30:00,250.0,15,3.8,68.08666666666666,0.0043,True
3047072,2024-05-19,2024-05-19 00:10:00,2024-05-19 23:55:00,1430.0,113,0.6106194690265486,66.51327433628319,0.0277,True
3047081,2024-05-19,2024-05-19 00:20:00,2024-05-19 05:40:00,325.0,16,3.5625,66.9375,0.0053,True
3047111,2024-05-19,2024-05-19 01:00:00,2024-05-19 05:10:00,255.0,15,4.066666666666666,67.84666666666666,0.004,True
3047131,2024-05-19,2024-05-19 00:10:00,2024-05-19 23:55:00,1430.0,105,0.4666666666666667,68.08952380952381,0.0267,True
3412041,2024-05-19,2024-05-19 02:05:00,2024-05-19 04:25:00,145.0,7,4.285714285714286,65.47142857142858,0.0051,True
314000,2024-05-19,2024-05-19 01:20:00,2024-05-19 04:50:00,215.0,11,4.2727272727272725,58.709090909090904,0.0018,True
316214,2024-05-19,2024-05-19 01:45:00,2024-05-19 04:25:00,165.0,9,4.0,66.8111111111111,0.0034,True
316249,2024-05-19,2024-05-19 01:45:00,2024-05-19 04:40:00,180.0,13,4.538461538461538,66.14615384615385,0.0045,True
316261,2024-05-19,2024-05-19 01:15:00,2024-05-19 04:45:00,215.0,21,4.380952380952381,65.57619047619048,0.0092,True
317791,2024-05-19,2024-05-19 01:35:00,2024-05-19 06:00:00,270.0,16,3.9375,68.36875,0.005,True
317797,2024-05-19,2024-05-19 01:15:00,2024-05-19 05:20:00,250.0,14,3.5714285714285716,69.77142857142857,0.0033,True
319673,2024-05-19,2024-05-19 01:25:00,2024-05-19 05:30:00,250.0,15,3.8,68.08666666666666,0.0043,True
3047072,2024-05-19,2024-05-19 00:10:00,2024-05-19 23:55:00,1430.0,113,0.6106194690265486,66.51327433628319,0.0277,True
3047081,2024-05-19,2024-05-19 00:20:00,2024-05-19 05:40:00,325.0,16,3.5625,66.9375,0.0053,True
3047111,2024-05-19,2024-05-19 01:00:00,2024-05-19 05:10:00,255.0,15,4.066666666666666,67.84666666666666,0.004,True
3047131,2024-05-19,2024-05-19 00:10:00,2024-05-19 23:55:00,1430.0,105,0.4666666666666667,68.08952380952381,0.0267,True
3412041,2024-05-19,2024-05-19 02:05:00,2024-05-19 04:25:00,145.0,7,4.285714285714286,65.47142857142858,0.0051,True
314000,2024-05-20,2024-05-20 01:35:00,2024-05-20 03:30:00,120.0,7,3.5714285714285716,54.371428571428574,0.002,True
316214,2024-05-20,2024-05-20 02:10:00,2024-05-20 03:05:00,60.0,5,4.2,66.67999999999999,0.0031,True
316249,2024-05-20,2024-05-20 01:10:00,2024-05-20 03:05:00,120.0,5,3.2,65.84,0.0024,True
316261,2024-05-20,2024-05-20 00:40:00,2024-05-20 03:05:00,150.0,9,4.0,66.61111111111111,0.0101,True
317791,2024-05-20,2024-05-20 01:25:00,2024-05-20 03:00:00,100.0,3,3.6666666666666665,67.43333333333334,0.0048,True
319673,2024-05-20,2024-05-20 01:30:00,2024-05-20 03:25:00,120.0,8,3.75,66.775,0.0052,True
3047072,2024-05-20,2024-05-20 00:10:00,2024-05-20 23:55:00,1430.0,108,1.3518518518518519,67.08148148148149,0.0281,True
3047081,2024-05-20,2024-05-20 02:05:00,2024-05-20 03:20:00,80.0,9,4.111111111111111,65.61111111111111,0.0055,True
3047111,2024-05-20,2024-05-20 01:00:00,2024-05-20 03:40:00,165.0,9,3.7777777777777777,66.72222222222223,0.0043,True
3047131,2024-05-20,2024-05-20 00:10:00,2024-05-20 23:55:00,1430.0,89,1.1797752808988764,66.60898876404494,0.039,True
3412041,2024-05-20,2024-05-20 02:10:00,2024-05-20 03:00:00,55.0,3,4.333333333333333,64.89999999999999,0.0043,True
314000,2024-05-20,2024-05-20 01:35:00,2024-05-20 03:30:00,120.0,7,3.5714285714285716,54.371428571428574,0.002,True
316214,2024-05-20,2024-05-20 02:10:00,2024-05-20 03:05:00,60.0,5,4.2,66.67999999999999,0.0031,True
316249,2024-05-20,2024-05-20 01:10:00,2024-05-20 03:05:00,120.0,5,3.2,65.84,0.0024,True
316261,2024-05-20,2024-05-20 00:40:00,2024-05-20 03:05:00,150.0,9,4.0,66.61111111111111,0.0101,True
317791,2024-05-20,2024-05-20 01:25:00,2024-05-20 03:00:00,100.0,3,3.6666666666666665,67.43333333333334,0.0048,True
319673,2024-05-20,2024-05-20 01:30:00,2024-05-20 03:25:00,120.0,8,3.75,66.775,0.0052,True
3047072,2024-05-20,2024-05-20 00:10:00,2024-05-20 23:55:00,1430.0,108,1.3518518518518519,67.08148148148149,0.0281,True
3047081,2024-05-20,2024-05-20 02:05:00,2024-05-20 03:20:00,80.0,9,4.111111111111111,65.61111111111111,0.0055,True
3047111,2024-05-20,2024-05-20 01:00:00,2024-05-20 03:40:00,165.0,9,3.7777777777777777,66.72222222222223,0.0043,True
3047131,2024-05-20,2024-05-20 00:10:00,2024-05-20 23:55:00,1430.0,89,1.1797752808988764,66.60898876404494,0.039,True
3412041,2024-05-20,2024-05-20 02:10:00,2024-05-20 03:00:00,55.0,3,4.333333333333333,64.89999999999999,0.0043,True
3047131,2024-05-21,2024-05-21 00:30:00,2024-05-21 23:55:00,1410.0,90,1.2666666666666666,66.53666666666666,0.0245,False
3047131,2024-05-21,2024-05-21 00:30:00,2024-05-21 23:55:00,1410.0,90,1.2666666666666666,66.53666666666666,0.0245,False
317791,2024-05-22,2024-05-22 02:05:00,2024-05-22 02:05:00,5.0,1,5.0,69.1,0.0027,True
3047081,2024-05-22,2024-05-22 02:05:00,2024-05-22 02:05:00,5.0,1,5.0,65.8,0.0045,True
3047131,2024-05-22,2024-05-22 00:25:00,2024-05-22 23:55:00,1415.0,105,1.9714285714285715,67.64952380952381,0.0192,True
317791,2024-05-22,2024-05-22 02:05:00,2024-05-22 02:05:00,5.0,1,5.0,69.1,0.0027,True
3047081,2024-05-22,2024-05-22 02:05:00,2024-05-22 02:05:00,5.0,1,5.0,65.8,0.0045,True
3047131,2024-05-22,2024-05-22 00:25:00,2024-05-22 23:55:00,1415.0,105,1.9714285714285715,67.64952380952381,0.0192,True
317791,2024-05-23,2024-05-23 03:15:00,2024-05-23 03:15:00,5.0,1,3.0,69.4,0.0023,True
319673,2024-05-23,2024-05-23 03:10:00,2024-05-23 03:20:00,15.0,2,5.0,65.85,0.0061,True
3047131,2024-05-23,2024-05-23 00:25:00,2024-05-23 23:55:00,1415.0,79,1.0886075949367089,66.06962025316456,0.0335,True
317791,2024-05-23,2024-05-23 03:15:00,2024-05-23 03:15:00,5.0,1,3.0,69.4,0.0023,True
319673,2024-05-23,2024-05-23 03:10:00,2024-05-23 03:20:00,15.0,2,5.0,65.85,0.0061,True
3047131,2024-05-23,2024-05-23 00:25:00,2024-05-23 23:55:00,1415.0,79,1.0886075949367089,66.06962025316456,0.0335,True
319673,2024-05-24,2024-05-24 03:20:00,2024-05-24 03:20:00,5.0,1,2.0,72.6,0.0006,True
3047131,2024-05-24,2024-05-24 00:25:00,2024-05-24 23:55:00,1415.0,89,1.3820224719101124,66.43707865168538,0.0215,True
319673,2024-05-24,2024-05-24 03:20:00,2024-05-24 03:20:00,5.0,1,2.0,72.6,0.0006,True
3047131,2024-05-24,2024-05-24 00:25:00,2024-05-24 23:55:00,1415.0,89,1.3820224719101124,66.43707865168538,0.0215,True
314000,2024-05-25,2024-05-25 04:05:00,2024-05-25 04:30:00,30.0,2,4.0,50.5,0.0022,True
316214,2024-05-25,2024-05-25 04:20:00,2024-05-25 04:20:00,5.0,1,5.0,64.5,0.0041,True
316249,2024-05-25,2024-05-25 04:20:00,2024-05-25 04:20:00,5.0,1,5.0,68.6,0.0025,True
316261,2024-05-25,2024-05-25 04:25:00,2024-05-25 04:25:00,5.0,1,4.0,67.9,0.0036,True
317791,2024-05-25,2024-05-25 03:45:00,2024-05-25 05:00:00,80.0,3,3.3333333333333335,68.10000000000001,0.0034,True
317797,2024-05-25,2024-05-25 03:40:00,2024-05-25 04:40:00,65.0,2,2.5,69.75,0.0021,True
319673,2024-05-25,2024-05-25 03:50:00,2024-05-25 04:50:00,65.0,2,4.0,65.85,0.0066,True
3047072,2024-05-25,2024-05-25 00:20:00,2024-05-25 23:55:00,1420.0,95,0.9052631578947369,67.15789473684211,0.018,True
3047081,2024-05-25,2024-05-25 05:30:00,2024-05-25 23:25:00,1080.0,2,2.5,67.80000000000001,0.0016,True
3047111,2024-05-25,2024-05-25 04:30:00,2024-05-25 04:30:00,5.0,1,3.0,68.7,0.0039,True
3047131,2024-05-25,2024-05-25 00:20:00,2024-05-25 23:55:00,1420.0,98,1.0,66.84183673469387,0.018,True
314000,2024-05-25,2024-05-25 04:05:00,2024-05-25 04:30:00,30.0,2,4.0,50.5,0.0022,True
316214,2024-05-25,2024-05-25 04:20:00,2024-05-25 04:20:00,5.0,1,5.0,64.5,0.0041,True
316249,2024-05-25,2024-05-25 04:20:00,2024-05-25 04:20:00,5.0,1,5.0,68.6,0.0025,True
316261,2024-05-25,2024-05-25 04:25:00,2024-05-25 04:25:00,5.0,1,4.0,67.9,0.0036,True
317791,2024-05-25,2024-05-25 03:45:00,2024-05-25 05:00:00,80.0,3,3.3333333333333335,68.10000000000001,0.0034,True
317797,2024-05-25,2024-05-25 03:40:00,2024-05-25 04:40:00,65.0,2,2.5,69.75,0.0021,True
319673,2024-05-25,2024-05-25 03:50:00,2024-05-25 04:50:00,65.0,2,4.0,65.85,0.0066,True
3047072,2024-05-25,2024-05-25 00:20:00,2024-05-25 23:55:00,1420.0,95,0.9052631578947369,67.15789473684211,0.018,True
3047081,2024-05-25,2024-05-25 05:30:00,2024-05-25 23:25:00,1080.0,2,2.5,67.80000000000001,0.0016,True
3047111,2024-05-25,2024-05-25 04:30:00,2024-05-25 04:30:00,5.0,1,3.0,68.7,0.0039,True
3047131,2024-05-25,2024-05-25 00:20:00,2024-05-25 23:55:00,1420.0,98,1.0,66.84183673469387,0.018,True
314000,2024-05-26,2024-05-26 01:00:00,2024-05-26 05:00:00,245.0,19,3.8947368421052633,56.636842105263156,0.0026,True
316214,2024-05-26,2024-05-26 01:20:00,2024-05-26 04:45:00,210.0,9,4.111111111111111,65.91111111111111,0.0034,True
316249,2024-05-26,2024-05-26 02:10:00,2024-05-26 04:50:00,165.0,15,4.0,66.82,0.0033,True
316261,2024-05-26,2024-05-26 01:05:00,2024-05-26 05:00:00,240.0,27,4.111111111111111,65.21851851851852,0.0506,True
317791,2024-05-26,2024-05-26 02:25:00,2024-05-26 05:45:00,205.0,18,3.388888888888889,68.74444444444445,0.0036,True
317797,2024-05-26,2024-05-26 03:05:00,2024-05-26 05:40:00,160.0,17,3.6470588235294117,70.14117647058823,0.004,True
319673,2024-05-26,2024-05-26 02:55:00,2024-05-26 05:50:00,180.0,16,3.8125,67.3875,0.0054,True
3047081,2024-05-26,2024-05-26 01:15:00,2024-05-26 05:05:00,235.0,18,3.0555555555555554,66.51111111111112,0.0049,True
3047094,2024-05-26,2024-05-26 00:30:00,2024-05-26 23:55:00,1410.0,84,0.8809523809523809,67.85595238095239,0.0309,True
3047111,2024-05-26,2024-05-26 02:55:00,2024-05-26 05:50:00,180.0,16,3.1875,67.96875,0.0047,True
3047131,2024-05-26,2024-05-26 00:25:00,2024-05-26 23:55:00,1415.0,101,0.3564356435643564,67.21584158415841,0.009,True
3412041,2024-05-26,2024-05-26 02:20:00,2024-05-26 04:45:00,150.0,9,4.444444444444445,66.93333333333334,0.0047,True
314000,2024-05-26,2024-05-26 01:00:00,2024-05-26 05:00:00,245.0,19,3.8947368421052633,56.636842105263156,0.0026,True
316214,2024-05-26,2024-05-26 01:20:00,2024-05-26 04:45:00,210.0,9,4.111111111111111,65.91111111111111,0.0034,True
316249,2024-05-26,2024-05-26 02:10:00,2024-05-26 04:50:00,165.0,15,4.0,66.82,0.0033,True
316261,2024-05-26,2024-05-26 01:05:00,2024-05-26 05:00:00,240.0,27,4.111111111111111,65.21851851851852,0.0506,True
317791,2024-05-26,2024-05-26 02:25:00,2024-05-26 05:45:00,205.0,18,3.388888888888889,68.74444444444445,0.0036,True
317797,2024-05-26,2024-05-26 03:05:00,2024-05-26 05:40:00,160.0,17,3.6470588235294117,70.14117647058823,0.004,True
319673,2024-05-26,2024-05-26 02:55:00,2024-05-26 05:50:00,180.0,16,3.8125,67.3875,0.0054,True
3047081,2024-05-26,2024-05-26 01:15:00,2024-05-26 05:05:00,235.0,18,3.0555555555555554,66.51111111111112,0.0049,True
3047094,2024-05-26,2024-05-26 00:30:00,2024-05-26 23:55:00,1410.0,84,0.8809523809523809,67.85595238095239,0.0309,True
3047111,2024-05-26,2024-05-26 02:55:00,2024-05-26 05:50:00,180.0,16,3.1875,67.96875,0.0047,True
3047131,2024-05-26,2024-05-26 00:25:00,2024-05-26 23:55:00,1415.0,101,0.3564356435643564,67.21584158415841,0.009,True
3412041,2024-05-26,2024-05-26 02:20:00,2024-05-26 04:45:00,150.0,9,4.444444444444445,66.93333333333334,0.0047,True
314000,2024-05-27,2024-05-27 01:15:00,2024-05-27 04:50:00,220.0,18,3.7222222222222223,57.49444444444445,0.0019,True
316214,2024-05-27,2024-05-27 01:40:00,2024-05-27 04:05:00,150.0,8,4.375,65.9625,0.0037,True
316249,2024-05-27,2024-05-27 01:05:00,2024-05-27 04:40:00,220.0,12,4.166666666666667,66.73333333333333,0.003,True
316261,2024-05-27,2024-05-27 01:10:00,2024-05-27 04:50:00,225.0,23,3.9130434782608696,66.00434782608696,0.0086,True
317791,2024-05-27,2024-05-27 01:50:00,2024-05-27 05:25:00,220.0,21,4.190476190476191,68.33333333333333,0.0033,True
317797,2024-05-27,2024-05-27 01:20:00,2024-05-27 05:30:00,255.0,22,4.2727272727272725,69.24545454545455,0.0033,True
319673,2024-05-27,2024-05-27 01:30:00,2024-05-27 05:40:00,255.0,22,3.8636363636363638,68.52272727272727,0.0044,True
3047072,2024-05-27,2024-05-27 00:15:00,2024-05-27 23:55:00,1425.0,103,0.5436893203883495,67.27087378640776,0.0191,True
3047081,2024-05-27,2024-05-27 01:00:00,2024-05-27 05:05:00,250.0,19,3.473684210526316,66.36315789473684,0.0057,True
3047094,2024-05-27,2024-05-27 00:10:00,2024-05-27 23:55:00,1430.0,102,2.215686274509804,67.38921568627451,0.0338,True
3047111,2024-05-27,2024-05-27 00:50:00,2024-05-27 05:20:00,275.0,22,3.8181818181818183,67.22727272727273,0.0052,True
3047131,2024-05-27,2024-05-27 00:10:00,2024-05-27 23:55:00,1430.0,97,0.5051546391752577,67.1680412371134,0.0164,True
3412041,2024-05-27,2024-05-27 02:20:00,2024-05-27 04:05:00,110.0,8,3.875,65.15,0.0042,True
314000,2024-05-27,2024-05-27 01:15:00,2024-05-27 04:50:00,220.0,18,3.7222222222222223,57.49444444444445,0.0019,True
316214,2024-05-27,2024-05-27 01:40:00,2024-05-27 04:05:00,150.0,8,4.375,65.9625,0.0037,True
316249,2024-05-27,2024-05-27 01:05:00,2024-05-27 04:40:00,220.0,12,4.166666666666667,66.73333333333333,0.003,True
316261,2024-05-27,2024-05-27 01:10:00,2024-05-27 04:50:00,225.0,23,3.9130434782608696,66.00434782608696,0.0086,True
317791,2024-05-27,2024-05-27 01:50:00,2024-05-27 05:25:00,220.0,21,4.190476190476191,68.33333333333333,0.0033,True
317797,2024-05-27,2024-05-27 01:20:00,2024-05-27 05:30:00,255.0,22,4.2727272727272725,69.24545454545455,0.0033,True
319673,2024-05-27,2024-05-27 01:30:00,2024-05-27 05:40:00,255.0,22,3.8636363636363638,68.52272727272727,0.0044,True
3047072,2024-05-27,2024-05-27 00:15:00,2024-05-27 23:55:00,1425.0,103,0.5436893203883495,67.27087378640776,0.0191,True
3047081,2024-05-27,2024-05-27 01:00:00,2024-05-27 05:05:00,250.0,19,3.473684210526316,66.36315789473684,0.0057,True
3047094,2024-05-27,2024-05-27 00:10:00,2024-05-27 23:55:00,1430.0,102,2.215686274509804,67.38921568627451,0.0338,True
3047111,2024-05-27,2024-05-27 00:50:00,2024-05-27 05:20:00,275.0,22,3.8181818181818183,67.22727272727273,0.0052,True
3047131,2024-05-27,2024-05-27 00:10:00,2024-05-27 23:55:00,1430.0,97,0.5051546391752577,67.1680412371134,0.0164,True
3412041,2024-05-27,2024-05-27 02:20:00,2024-05-27 04:05:00,110.0,8,3.875,65.15,0.0042,True
314000,2024-05-28,2024-05-28 00:20:00,2024-05-28 03:20:00,185.0,12,3.5833333333333335,53.599999999999994,0.0022,True
316214,2024-05-28,2024-05-28 01:30:00,2024-05-28 03:05:00,100.0,6,4.833333333333333,65.48333333333333,0.0049,True
316249,2024-05-28,2024-05-28 01:40:00,2024-05-28 03:10:00,95.0,8,4.125,66.8125,0.0037,True
316261,2024-05-28,2024-05-28 01:10:00,2024-05-28 03:25:00,140.0,14,5.0,67.34285714285714,0.0147,True
317791,2024-05-28,2024-05-28 00:55:00,2024-05-28 03:55:00,185.0,8,3.875,68.3625,0.0039,True
317797,2024-05-28,2024-05-28 00:35:00,2024-05-28 03:50:00,200.0,8,3.875,70.2,0.004,True
319673,2024-05-28,2024-05-28 01:10:00,2024-05-28 23:40:00,1355.0,9,4.222222222222222,67.69999999999999,0.0047,True
3047072,2024-05-28,2024-05-28 00:10:00,2024-05-28 23:55:00,1430.0,86,0.5697674418604651,67.06976744186046,0.0092,True
3047081,2024-05-28,2024-05-28 01:20:00,2024-05-28 03:20:00,125.0,10,3.7,66.01,0.007,True
3047094,2024-05-28,2024-05-28 00:10:00,2024-05-28 22:50:00,1365.0,68,0.9264705882352942,67.61617647058823,0.0159,True
3047111,2024-05-28,2024-05-28 00:25:00,2024-05-28 03:40:00,200.0,7,3.2857142857142856,68.25714285714285,0.0039,True
3047131,2024-05-28,2024-05-28 00:10:00,2024-05-28 23:55:00,1430.0,89,0.7528089887640449,68.14719101123596,0.0175,True
3412041,2024-05-28,2024-05-28 01:30:00,2024-05-28 03:05:00,100.0,5,4.2,64.7,0.0047,True
314000,2024-05-28,2024-05-28 00:20:00,2024-05-28 03:20:00,185.0,12,3.5833333333333335,53.599999999999994,0.0022,True
316214,2024-05-28,2024-05-28 01:30:00,2024-05-28 03:05:00,100.0,6,4.833333333333333,65.48333333333333,0.0049,True
316249,2024-05-28,2024-05-28 01:40:00,2024-05-28 03:10:00,95.0,8,4.125,66.8125,0.0037,True
316261,2024-05-28,2024-05-28 01:10:00,2024-05-28 03:25:00,140.0,14,5.0,67.34285714285714,0.0147,True
317791,2024-05-28,2024-05-28 00:55:00,2024-05-28 03:55:00,185.0,8,3.875,68.3625,0.0039,True
317797,2024-05-28,2024-05-28 00:35:00,2024-05-28 03:50:00,200.0,8,3.875,70.2,0.004,True
319673,2024-05-28,2024-05-28 01:10:00,2024-05-28 23:40:00,1355.0,9,4.222222222222222,67.69999999999999,0.0047,True
3047072,2024-05-28,2024-05-28 00:10:00,2024-05-28 23:55:00,1430.0,86,0.5697674418604651,67.06976744186046,0.0092,True
3047081,2024-05-28,2024-05-28 01:20:00,2024-05-28 03:20:00,125.0,10,3.7,66.01,0.007,True
3047094,2024-05-28,2024-05-28 00:10:00,2024-05-28 22:50:00,1365.0,68,0.9264705882352942,67.61617647058823,0.0159,True
3047111,2024-05-28,2024-05-28 00:25:00,2024-05-28 03:40:00,200.0,7,3.2857142857142856,68.25714285714285,0.0039,True
3047131,2024-05-28,2024-05-28 00:10:00,2024-05-28 23:55:00,1430.0,89,0.7528089887640449,68.14719101123596,0.0175,True
3412041,2024-05-28,2024-05-28 01:30:00,2024-05-28 03:05:00,100.0,5,4.2,64.7,0.0047,True
316249,2024-05-29,2024-05-29 01:45:00,2024-05-29 01:45:00,5.0,1,5.0,61.9,0.0041,True
317797,2024-05-29,2024-05-29 20:50:00,2024-05-29 23:55:00,190.0,38,1.2894736842105263,60.300000000000004,0.0378,True
