closure_start,closure_end,has_reopening_time,postId,URL,is_wb,is_eb,text
2020-03-17 15:39:53+00:00,,False,2534519716759984,https://www.facebook.com/chp.truckee/posts/pfbid0r834UQkpomWVE8A3CvPgLRpwwK836uTsQ3PBs2xkGYycBgrPf1jhMAsE7WVYrWvjl,1,1,"Chain Control Update:

I-80 is R2 Drum Forebay to The Nevada State Line in both directions. 

Trucks are Maximum. 

SR-89 is R2 Woodfords to Picketts Junction. 
R2 Picketts Junction to Tahoe City. 
R1 Tahoe City to I-80. 
R2 Truckee to Sierra County Line. 
R1 Sierra County Line to the Plumas County Line. 

SR-267 is R2 Truckee to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin Way. 
R1 Lardin Way to State Line. 

SR-20 is closed due to heavy snow and down trees. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is R2 Pine Grove to Woodfords. 
Carson Spur is closed."
2020-03-17 17:04:05+00:00,,False,2534569920088297,https://www.facebook.com/chp.truckee/posts/pfbid0eLbkKMGJumZjHJjbpMqux3ZP4eTRNC8KrhEKMZ6Rb9PPxJ7aZqaSuc8FnVrUosEal,1,1,"Chain Control Update:

I-80 is R2 Nyack to The Nevada State Line in both directions. 

Trucks are Maximum. 

SR-89 is R2 Woodfords to Picketts Junction. 
R2 Picketts Junction to Tahoe City. 
R1 Tahoe City to I-80. 
R2 Truckee to Sierra County Line. 
R1 Sierra County Line to the Plumas County Line. 

SR-267 is R2 Truckee to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin Way. 
R1 Lardin Way to State Line. 

SR-20 is closed due to heavy snow and down trees. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is R2 Pine Grove to Woodfords. 
Carson Spur is closed."
2020-03-17 18:14:37+00:00,,False,2534611726750783,https://www.facebook.com/chp.truckee/posts/pfbid02TN1jv1ewrRJqPEdF8KuSAD2v8L6V48y7zKQyxfZMGCj6qQhpvX39Jsf54JwVNRpsl,1,1,"Chain Control Update:

I-80 is R2 Kingvale to The Nevada State Line in both directions. 

Trucks are Maximum. 

SR-89 is R2 Woodfords to Picketts Junction. 
R2 Picketts Junction to Tahoe City. 
R1 Tahoe City to I-80. 
R2 Truckee to Sierra County Line. 
R1 Sierra County Line to the Plumas County Line. 

SR-267 is R2 Truckee to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin Way. 
R1 Lardin Way to State Line. 

SR-20 is closed due to heavy snow and down trees. 

US-50 is R2 Twin Bridges to Meyers. 

SR-88 is R2 Pine Grove to Woodfords. 
Carson Spur is closed."
2020-03-17 20:41:50+00:00,,False,2534701490075140,https://www.facebook.com/chp.truckee/posts/pfbid02FGtEsecjsyBAdfy2wk1tiCGdFWA67uTDmfY2Y7CwK5giyxFjXtFaeYUZA7ZEBswAl,1,1,"Chain Control Update:

I-80 is R2 Kingvale to Truckee in both directions. 

Trucks are Minimum. 

SR-89 is R2 Bliss State Park to Squaw Valley. 
R1 Sierra County Line to Sierraville. 

SR-267 is R2 Truckee to Northstar. 

SR-28 no controls. 

SR-20 is closed due to heavy snow and down trees. 

US-50 no controls. 

SR-88 no controls."
2020-03-26 01:46:15+00:00,,False,2541479936063962,https://www.facebook.com/chp.truckee/posts/pfbid023qKixEr777MKqUnap56eZKJDvo8GTyyaqsuF9TzAYVnaVF2EEAkMh7xk3vwfN9Hil,1,1,"Traffic alert:

Current I-80 westbound is closed at Donner Lake Rd due to big rig spin outs. 

Chain Control:

I-80 eastbound is R2 Nyack to Donner Lake Rd. 

I-80 westbound when it reopens will be R2 Donner Lake Rd to Rain now. 

Trucks are minimum"
2020-03-26 03:38:49+00:00,2020-03-26 05:45:00+00:00,True,2541536859391603,https://www.facebook.com/chp.truckee/posts/pfbid0XY2LF7QaiGdQQ71X89ti6hQwJpTPj3k72GWZSsQUuGzbfidMydoTSbLdvhbNJ42gl,1,1,"Traffic Update:

I-80 westbound remains closed due to spin outs. 

I-80 eastbound has traffic being held at Alta due to spin outs. 

We will keep you up to date as things change."
2020-03-26 05:00:32+00:00,,False,2541579732720649,https://www.facebook.com/chp.truckee/posts/pfbid02eP7Nenixq8LWB2WUzqxHJfqQ4MBD15ciXg3NNbjTHXYM2EURXfTUC5C4uismEx1ul,1,1,"Traffic update:

I-80 westbound has reopened at Donner Lake Rd. 

I-80 eastbound remains closed at Colfax. 

Chain Control:

I-80 westbound is R2 Donner Lake Rd to Alta. 

Trucks are minimum."
2020-04-05 17:29:49+00:00,,False,2550142838531005,https://www.facebook.com/chp.truckee/posts/pfbid0uoYRHruKcQSnT2eREJmTqw5dbZe4D5bCa4BiBw9dcozs85SGimfd3uQo5xWx8RVcl,1,1,"Chain Control:

I-80 is R2 Drum Forebay to Truckee in both directions. 

Trucks are maximum. 

SR-89 is R2 Picketts Junction to Bliss State Park. 
R1 Bliss State Park to I-80. 
R1 Truckee to the Plumas County Line. 

SR-267 is R1 Truckee to Northstar. 
R2 Northstar to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin way. 
R1 Lardin to the Nevada State Line. 

SR-20 is R2 9 miles east of Nevada City to I-80. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is R2 Hams Station to Picketts Junctions.
Carson Spur is closed."
2020-04-05 20:16:46+00:00,,False,2550240408521248,https://www.facebook.com/chp.truckee/posts/pfbid0wLDn8RkKSsWNs3KFZ72MwNkmhkxGrapZqLXxfQQ4wXQpYaHmt8tKh1QUDAXoPdk2l,1,1,"Chain Control:

I-80 is R2 Nyack to Truckee in both directions. 

Trucks are maximum. 

SR-89 is R2 Picketts Junction to Bliss State Park. 
R1 Bliss State Park to I-80. 
R1 Truckee to Sierraville. 

SR-267 is R2 Northstar to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin way. 
R1 Lardin to the Nevada State Line. 

SR-20 is R2 Washington Rd to I-80. 

US-50 is R2 Twin Bridges to Meyers. 

SR-88 is R2 Hams Station to Picketts Junctions.
Carson Spur is closed."
2020-04-05 21:35:27+00:00,,False,2550283791850243,https://www.facebook.com/chp.truckee/posts/pfbid02REiRHxvHt6jm1Yjk1yCQEMv8yoiHMT1AgGXKHQeCR8FvsTEhnZN2u7kMpxA9iKncl,1,1,"Chain Control:

I-80 is R2 Alta to Truckee in both directions. 

Trucks are minimum. 

SR-89 is R2 Picketts Junction to Bliss State Park. 
R1 Bliss State Park to Squaw Valley. 
R1 Truckee to Sierraville. 

SR-267 is R2 Northstar to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin way. 
R1 Lardin to the Nevada State Line. 

SR-20 is R2 Washington Rd to I-80. 

US-50 is R2 Fred’s Place to Meyers. 

SR-88 is R2 Hams Station to Picketts Junctions.
Carson Spur is closed."
2020-04-06 01:36:18+00:00,,False,2550432141835408,https://www.facebook.com/chp.truckee/posts/pfbid0H6P88ebC7oBDqg8XfQssSjR3RjW3rz5aK9hRwui7ssF6yUcjTzwPiGfKAiqYonsql,1,1,"Chain Control:

I-80 is R2 Colfax to Truckee in both directions. 

Trucks are maximum. 

SR-89 is R2 Picketts Junction to Bliss State Park. 
R1 Bliss State Park to Squaw Valley. 
R1 Truckee to Sierraville. 
R1 Sattley to Plumas County Line. 

SR-267 is R1 Truckee to Northstar. 
R2 Northstar to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin way. 
R1 Lardin to the Nevada State Line. 

SR-20 is R2 Washington Rd to I-80. 

US-50 is R2 Placerville to Echo Summit. 

SR-88 is Pine Grove to Woodfords.
Carson Spur is closed."
2020-04-06 05:33:01+00:00,,False,2550539598491329,https://www.facebook.com/chp.truckee/posts/pfbid02RBSPotH42r8UjYrCbkUsLEzXp1WmDibaAZ5ooxVa2nAmhtNxvH1F78JpDEBWZPAal,1,1,"Chain Control:

I-80 is R2 Alta to Truckee in both directions. 

Trucks are maximum. 

SR-89 is R2 Picketts Junction to Bliss State Park. 
R1 Bliss State Park to I-80. 
R1 Truckee to Plumas County Line. 

SR-267 is R1 Truckee to Northstar. 
R2 Northstar to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin way. 
R1 Lardin to the Nevada State Line. 

SR-20 is R2 Nevada City to I-80. 

US-50 is R2 Placerville to Meyers. 

SR-88 is Pine Grove to Woodfords.
Carson Spur is closed."
2020-04-06 13:55:22+00:00,,False,2550795455132410,https://www.facebook.com/chp.truckee/posts/pfbid02WFDL7pshWHiEw4X7fm8Au1f4D4ULvVhUF6WeisdPd5XetcyFstADiXWUnr4nGmXal,1,1,"Chain Control:

I-80 is R2 Drum Forebay to The Nevada Stateline in both directions. 

Trucks are minimum. 

SR-89 is R2 Picketts Junction to Bliss State Park. 
R1 Bliss State Park to I-80. 
R2 Truckee to Plumas County Line. 

SR-267 is R1 Truckee to Northstar. 
R2 Northstar to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin way. 
R1 Lardin to the Nevada State Line. 

SR-20 is R2 6 miles east of Nevada City to I-80. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is Pine Grove to Woodfords.
Carson Spur is closed."
2020-04-06 15:08:44+00:00,,False,2550847885127167,https://www.facebook.com/chp.truckee/posts/pfbid02KAHyYikUCLL4b9c6UmuYWcVqTUgkX4MLJViG32QzoTTZkgLgVCdRUgWrnd7H82hfl,1,1,"Chain Control:

I-80 is R2 Nyack to the Nevada State line in both directions. 

Trucks are minimum. 

SR-89 is R2 Picketts Junction to US-50. 
Emerald Bay is closed. 
R1 Bliss to Truckee. 
R2 Truckee to Plumas County Line. 

SR-267 is R1 Truckee to Northstar. 
R2 Northstar to Kings Beach. 

SR-28 is R2 Tahoe City to Lardin Way. 
R1 Lardin to State Line. 

SR-20 is R2 6 miles East of Nevada City to I-80. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is closed Silver Lake to Kirkwood due to snow. 
R2 Picketts to Woodfords."
2020-04-06 15:58:15+00:00,,False,2550883685123587,https://www.facebook.com/chp.truckee/posts/pfbid0J7FFTtPiWMrTunyGGEnigvbTUBhJtAKui6HMD22T1sfq5zctGMvmCw4ac3E5TCGYl,1,1,"Chain Control:

I-80 is R2 Kingvale to Truckee Eastbound. 
I-80 is R2 Truckee to Rainbow westbound. 

Trucks are minimum. 

SR-89 is R2 Picketts Junction to US-50. 
Emerald Bay is closed. 
R1 Bliss to Truckee. 
R2 Truckee to Plumas County Line. 

SR-267 no controls. 

SR-28 is R2 Tahoe City to Lardin Way. 
R1 Lardin to State Line. 

SR-20 is R2 Washington Rd. to I-80. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is closed Silver Lake to Kirkwood due to snow. 
R2 Picketts to Woodfords."
2020-04-06 16:53:25+00:00,,False,2550921001786522,https://www.facebook.com/chp.truckee/posts/pfbid02Vq5XPWMi1sDCFSBxJJGG3PXXV1KDFz2NwYHA982AsjhNZsLcfcTiYY9n7xjPYtwAl,1,1,"Chain Control:

I-80 is R2 Kingvale to Donner Lake Rd in both directions. 

Trucks are minimum. 

SR-89 is R2 Picketts Junction to US-50. 
Emerald Bay is closed. 
R2 Bliss to Squaw Valley. 
R1 Truckee to Plumas County Line. 

SR-267 no controls. 

SR-28 is R2 Tahoe City to Lardin Way. 
R1 Lardin to State Line. 

SR-20 is R2 Washington Rd. to I-80. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is R2 Dew Drop to Picketts."
2020-10-12 02:35:14+00:00,2020-10-12 05:15:00+00:00,True,2707697976108823,https://www.facebook.com/chp.truckee/posts/pfbid024BXYmjUQrYywMvVGb3kJ6C4tGkr5NEKWTJLELqBF7PueSwEqDVKFU9MqHwaDn7sql,1,0,"Traffic Alert:

I-80 westbound at Nevada stateline is closed due to a fatal traffic collision. The Nevada Highway Patrol is turning traffic around at Goldranch. We will update when I-80 westbound opens up."
2020-10-30 16:19:02+00:00,,False,2724444724434148,https://www.facebook.com/chp.truckee/videos/2427562000880191/,0,0,"Last night we had an early, but adorable trick-or-treater and his costume was unBEARably cute! 🐻
The costume looked so real though... 🤷‍♂️🤔

Unfortunately, our front office is closed due to Covid restrictions but give us a call during normal hours and we’ll be more than happy to come outside and answer any questions or even hand out trick-or-treat candy 👻🧛🏻‍♂️

#chptruckee #truckee #happyhalloween #chpvalleydivision #bear #heybooboo #dontfeedthebears #ithinkhesmelledthedoughnuts"
2020-11-09 16:10:01+00:00,2020-11-09 18:16:00+00:00,True,2733651356846818,https://www.facebook.com/chp.truckee/posts/pfbid07jprvZRk8s5wFYRbPxRMh7QmY2Va9iHUwBaCZWfkJhCt95GZpxGM71M9Z1X5n9byl,0,1,"BE ADVISED:

I-80 eastbound traffic is being turned around at Hirschdale Rd. due to an overturned big rig blocking all lanes I-80 eastbound at Floriston Way. Expect delays and we will keep you updated.

#chptruckee #trafficalert"
2020-12-30 17:41:58+00:00,,False,2774099156135371,https://www.facebook.com/chp.truckee/posts/pfbid028bgNFU1J12xA5LQgmgPACM2Lz8z33nxeqaX9QodszspcHbbMWSTjM1gkGfZ4uQHl,0,0,"Just some info for everyone, as we get a lot of questions on what the different level of chain controls are in California. R-1 and R-2 are the most common conditions. A highway will often be closed before an R-3 condition is imposed. Some local areas may use variations of these designations. You must follow the directions on the signs posted for chain controls or any instructions given by Caltrans or CHP personnel at chain control check points, even if these are at variance with broadcast road condition reports or information contained herein. 

https://dot.ca.gov/travel/winter-driving-tips/chain-controls"
2021-01-22 17:59:27+00:00,2021-01-22 19:43:00+00:00,True,2790095201202433,https://www.facebook.com/chp.truckee/posts/pfbid0riL3YX2FzcnC2fhmn4Jsk585x7G5EXPpUhujXcrvp7cgfwGHeQiJAGt9i2QRxpp8l,1,1,"Well that didn’t take long... 😳😳

Eastbound I-80 traffic is being turned around at Alta and westbound I-80 traffic is being turned around at Truckee/Donner Gate due to multiple spin-outs and traffic collisions over Donner Summit. 

#trafficupdate #chptruckee"
2021-01-22 19:43:44+00:00,,False,2790143124530974,https://www.facebook.com/chp.truckee/posts/pfbid0GKH72wtGhe7SVUxXuszmYv2G7GuDi4mD3RSnmSpw1mVHxSJ4LHjNEKuKTPkLkQdml,1,1,"TRAFFIC UPDATE: 

I-80 eastbound traffic has been released. However, R-2 chain restrictions are still in effect on I-80 eastbound from Alta to Donner Lake Interchange. I-80 westbound traffic is being held at the Nevada state line."
2021-01-24 02:03:55+00:00,,False,2790934601118493,https://www.facebook.com/chp.truckee/posts/pfbid038CMySbfkhtoUWy7nqivio1jgb6k1CrgfC5xAQ4sNvHFJxPin2VTpKqo7WG2Vi9aol,0,0,"Looks like Mother Nature is gonna SENDDD ITTT! ❄️❄️

We are expecting heavy snow tomorrow night, and then a more significant storm coming in Tuesday through Friday. If you are planning to travel through the area, plan wisely!! Be prepared for MAJOR travel delays, for chain control, and for possible road closures. Notice the possibility of 7 feet of snow... 😳🙀

Make sure to check the Caltrans QuickMap App for the latest updates on road conditions and chain control: http://quickmap.dot.ca.gov

#chptruckee #truckee #winterstorm #planahead #sendit"
2021-01-25 01:38:22+00:00,,False,2791641247714495,https://www.facebook.com/chp.truckee/posts/pfbid0TDiNrbZ8tYcyDJSdnoq2ega3pB3ZGtzwLxiLth831MgeGpkezNM2CkD2iyncJbVcl,1,0,"TRAFFIC UPDATE:

I-80 westbound traffic is being turned around at the Nevada state line due to multiple crashes, spin outs￼, and a jackknifed big rig over Donner Summit. 

#chptruckee #trafficupdate"
2021-01-26 16:22:07+00:00,,False,2792738110938142,https://www.facebook.com/chp.truckee/posts/pfbid0cLQB1iE78JLyGxDZ5U98uMyT1Y659mSpPBLXzTJCRDtUBZ6KxkrfP8adipYUu8ral,0,0,"Hope you are enjoying the small break in the weather this morning because we are going to get a huge storm starting tonight until Friday. This storm will bring dangerous traveling conditions so expect major delays, possible road closures, and CHAIN CONTROL. Plan wisely!! 

** Make sure to check the Caltrans Quickmap for current road conditions:
http://quickmap.dot.ca.gov/

#chptruckee #trafficupdate #chaincontrol #itsgoingtobealongweek"
2021-01-28 16:30:01+00:00,,False,2794105140801439,https://www.facebook.com/chp.truckee/posts/pfbid0288YLWj9oeSAwqFPc8nCsPHLvorYaPFGY8x2DkzDKLt3UbXKHBsXSmhicoWn36AbFl,1,1,"We couldn’t find our office this morning ❄️😂

- R2 restrictions on I-80 in both directions from Alta to the Nevada state line.

- Big rigs are at maximum restrictions.
- Big rigs with doubles are being turned around on I-80 eastbound at Applegate and I-80 westbound at the Nevada state line. 

#chptruckee #trafficupdate #chaincontrol #dudewheresouroffice"
2021-01-28 18:44:29+00:00,,False,2794175650794388,https://www.facebook.com/chp.truckee/posts/pfbid02A1eDNRmkveaoms5ZGU5ie3f8syPQmazV2rgaoWMUc9t1iXrjdHNXAP8DKQS9JfTcl,0,1,"TRAFFIC ALERT:

I-80 eastbound traffic is being turned around at Big Bend due to a jackknifed Big Rig. 

#chptruckee #TrafficAlert"
2021-01-28 20:52:09+00:00,2021-01-29 14:51:00+00:00,True,2794240650787888,https://www.facebook.com/chp.truckee/posts/pfbid02JznvgKjBGQiGd9CMT9CsjgFueY4wmTDiCPs22788WaaPgTtnhojK19zetf7f5Vnal,1,1,"TRAFFIC UPDATE!

I-80 is CLOSED eastbound at Colfax and CLOSED westbound at the Nevada stateline due to multiple spin outs. 

#chptruckee #trafficalert"
2021-01-29 12:45:00+00:00,,False,2794688980743055,https://www.facebook.com/chp.truckee/posts/pfbid02yW2hegJXVpugujD9WsgguZMbjYQYtkXprzedEsbgRygZZDHnwu8dUXva5kusSsjXl,1,1,"UPDATE: 

- I-80 westbound is still closed to traffic over Donner Summit from Alta to the Nevada state line.

- I-80 eastbound is open to passenger vehicles only with R2 restrictions from Alta to the Nevada state line. Big rigs are still being turned around."
2021-01-29 14:51:55+00:00,,False,2794765527402067,https://www.facebook.com/chp.truckee/posts/pfbid023bLwxJExGpXQ9ooxgHqRtAAshPMtcH1SX7oVajSg161j5kf9FtiuYpJAfTdVMagGl,1,1,"UPDATE: 

- I-80 eastbound and westbound traffic is open to passenger vehicles only with R2 restrictions from Alta to the Nevada state line. Big rigs are still being turned around."
2021-03-20 21:54:08+00:00,,False,2829655917246361,https://www.facebook.com/chp.truckee/posts/pfbid028pQKEhdYVzLqwKwDhrVg8FtM74W8xY1iJdJGhqDy5Tud8ZPttZkHDiR9eNmqYvCSl,1,0,"*UPDATE, I-80 OPEN*

Westbound I-80 is closed due to a major injury accidents in the Gold Run area. Traffic being turned around at the Nevada State line and Truckee. Please make alternate plans for travel at this time."
2021-04-14 01:43:00+00:00,,False,2847245402154079,https://www.facebook.com/chp.truckee/posts/pfbid02udiHNQ5SdHyFpqY6EYtL5bs1gVqWQUM5kYT9DcZuHz2HgtfF3ZhpQzKDZGoVRYxfl,0,1,"*UPDATE Eastbound 80 is now open*

Eastbound Hwy 80 is closed. Traffic is being turned at Hirschdale Rd due to overturned big rig."
2021-10-03 00:08:25+00:00,,False,2971940009684617,https://www.facebook.com/chp.truckee/posts/pfbid0WQiWm9iTPQASBEWp8VV7RdEBigLQFAjouNuDy8EUBNP1GPCoMF6f5zhFqjVPnL3Vl,0,1,"Can’t go camping if you don’t make it there first!!! 

Slow down out there, remember towing in California, the speed limit is 55!!!

Expect a slow down on I-80 eastbound, east of SR-267 as we have lanes closed cleaning this up. Thankfully no one was hurt at this one."
2021-10-08 03:25:49+00:00,,False,2975360099342608,https://www.facebook.com/chp.truckee/posts/pfbid02karBcNpat2jqVWfS34KUBic3R1grQxwMMRAJYBb8XRxwgq1VtrhrWDiFqb7Mo7Sfl,0,1,"Who had the 8 pm hour in the squares bet?

I-80 eastbound at Donner Summit is currently closed due to a jackknifed big rig. There is no estimated time of reopening."
2021-10-18 06:40:56+00:00,2021-10-18 09:44:00+00:00,True,2983168361895115,https://www.facebook.com/chp.truckee/posts/pfbid0o48hKVw4LDJnzsttWa4jYtqQgs749JiddjLypdWE6AnY69XqoguJdqMF5tZcrsegl,1,1,"And we’re closed. 

I-80 eastbound and westbound is closed to all traffic from Truckee to Baxter due to heavy Snow and spin outs in the Gold Run area. 

Find an alternate route of trying to get over the mountains tonight."
2021-10-22 03:46:17+00:00,,False,2985908034954481,https://www.facebook.com/chp.truckee/posts/pfbid0HUYxqnoSaQna7QKAmqFXEzUXemW3Mm42re3EQjTPmAAQ9Gxan3ScWvh2UiJ1Rr9jl,0,1,"Traffic Alert…

I-80 eastbound is currently closed at Hirschdale due to multiple big rig collisions at Floriston. 

Currently there is no estimated time of reopening."
2021-10-24 19:17:02+00:00,2021-10-25 15:39:00+00:00,True,2987811288097489,https://www.facebook.com/chp.truckee/posts/pfbid02UieL6hRaSW75bA8wzXvfFSfgu79VAtcprQgUrdybbFCdhHwcQeEdCeeXegHL9yx8l,0,0,"Well this doesn’t rock!!!

We are having a ton of rocks and water come off the mountain side of old 40, (Donner Pass Rd between Truckee and Donner Summit.) 

The road is now closed, as it is not safe to pass due to erosion and falling debris."
2021-10-25 13:09:59+00:00,2021-10-25 15:39:00+00:00,True,2988314194713865,https://www.facebook.com/chp.truckee/posts/pfbid0fZ3JE54wi8qNBd7RaJdm3zsWJXX7xWh6CAufvh4KTiMes3GaRLb6JM5Gj4QqWpJ3l,1,1,"Traffic Alert:

I-80 remains closed westbound at the Nevada State line and Eastbound at Nyack due to adverse weather."
2021-10-25 15:39:44+00:00,,False,2988445441367407,https://www.facebook.com/chp.truckee/posts/pfbid024CjCYj8qEBbtTP62DqTGgk5wGCw1Rr2qDsKoJvkNsmjzXu7hVAYn4t7Lmbg2WUFsl,1,1,"Good News…

Well kinda, I’m a glass half full kinda guy!

I-80 has reopened but to cars only at this time. All semi trucks are still being held. 

I-80 is R2 Hirschdale to Nyack in both directions."
2021-10-25 20:49:50+00:00,,False,2988596644685620,https://www.facebook.com/chp.truckee/posts/pfbid02sQBwN2xjaShqqvwgm2tvg1PjNxu1Nj4TKbfRdq2owZsF9puphhNqeF6pF8UGDonjl,1,1,"Chain Control Update:

As of right now I-80 remains closed to trucks in both directions over Donner Summit. 

I-80 is R2 Donner Lake Rd to Rainbow in both directions. 

SR-89 is R2 Pickett’s Junction to US-50. 
R1 Bliss State Park to Sugar Pine State Park. 

SR-267 no controls. 

SR-28 no controls. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is R2 Kirkwood to Pickett’s. 

SR-20 no controls."
2021-11-17 22:17:37+00:00,,False,3005282926350325,https://www.facebook.com/chp.truckee/posts/pfbid02G8FHuFksW2nfcnjXKpN4aYxVTWK768PW3V9dE9fEQ5m8EFvaFMpNL1pZRiujzr8dl,0,0,"We get a lot of questions on what the different level of chain controls are in California during the winter season, so here is a little info to get you ready for the snow. R-1 and R-2 are the most common conditions. A highway will often be closed before an R-3 condition is imposed. Some local areas may use variations of these designations. You must follow the directions on the signs posted for chain controls or any instructions given by Caltrans or CHP personnel at chain control check points. Also, DO NOT install chains on your vehicle in the middle of the road as there are designated spots to install them...

For more information on winter driving tips: https://dot.ca.gov/travel/winter-driving-tips

#chptruckee #winterishere #chaincontrol #caltransdistrict3"
2021-12-13 23:58:24+00:00,,False,3023885657823385,https://www.facebook.com/chp.truckee/posts/pfbid0M59FztLym9XEbGy5fHMFzEuCo5ujjdmAXuDkeTes844EAQJNvcobSnYTor9XtG6pl,0,0,"Update: this closure was called off. 

I mean… we didn’t do it. 

But if you are trying to get west of Truckee, you could experience some significant delays. 

Pull in grab an early dinner. Caltrans District 3 will get it open as soon as possible."
2021-12-14 00:17:35+00:00,,False,3023895594489058,https://www.facebook.com/chp.truckee/videos/1181531979039255/,1,1,"This just in!!!

PG&E have decided to postpone the closure of I-80 for line work."
2021-12-14 04:32:24+00:00,,False,3024017317810219,https://www.facebook.com/chp.truckee/posts/pfbid02gYp2G4RZPFtYa2dknG3VGmVAytyhMiuG5rFx7XK89iCsSAV4nN8MM3V6BydWhoZ9l,1,1,"Getting cold tonight!  Expect snow levels to continue to fall through the night and into tomorrow. 

Chain Control:

I-80 is R2 Nyack to Hirschdale in both directions. 

Trucks are max. 

SR-89 is R2 Pickett’s Junction to Sugar Pine State Park. 
R1 Sugar Pine to I-80. 
R2 Truckee to the Sierra County Line. 
R1 Sierra County to Plumas County. 

Emerald Bay is closed. 

SR-267 is R2 Northstar to Squaw. 

SR-28 is R2 Tahoe city to Lardin

SR-20 is R2 Washington to I-80. 

US-50 is R2 Kyburz to Meyers. 

SR-88 is R2 Hams Station to Woodfords."
2021-12-14 13:20:15+00:00,2021-12-14 22:00:00+00:00,True,3024257614452856,https://www.facebook.com/chp.truckee/posts/pfbid02UVsEJz7wpPJ2WiZ6PYfCBdLmh9e7pbTeMMNzsiojNXft6R6wWAmWQxpr9TvPt5a4l,1,1,"**I-80 Closed** From Stateline to Colfax due to downed power lines in Kingvale. No estimated time of opening.

**SR-267** Closed From Northstar to SR-28 due to severe weather.  No estimated time of opening. 

Chain Control 

SR-89 South - R1 Sugar Pine to Truckee

SR-89 North - R2 Prosser to Little Truckee Summit 

SR-28 - R2 Tahoe City to Lardin, R1 Lardin to Stateline

We will be updating throughout the morning.  Check Caltrans QuickMap too.  Be safe."
2021-12-14 14:38:03+00:00,,False,3024302207781730,https://www.facebook.com/chp.truckee/posts/pfbid035USjuYKeHTUt6rTrLTxxP5MmDSKkUWSQikzBrDt1Cfvz5jNydde67suUk87SYSJVl,1,1,"UPDATE:

I-80 is open to passenger vehicles only with R2 chain restrictions. Big rigs are being held on I-80 at state line and at Colfax. Roads are covered in snow, so slow it down and increase your following distance. 

For updated road information: http://quickmap.dot.ca.gov

#TrafficUpdate #chptruckee"
2021-12-15 21:48:13+00:00,,False,3025201184358499,https://www.facebook.com/chp.truckee/videos/393108585838252/,1,1,"Where ya going little fella???

Chain Control on I-80 has been dropped. 

Also despite what Google says…

Old US-40 (Donner Pass Rd. Between Truckee and Sugar Bowl) is closed."
2021-12-18 01:43:00+00:00,,False,3026782610867023,https://www.facebook.com/chp.truckee/posts/pfbid02SAtBAVGWMXHcsS4UXsatwnjQtX2CuA7zwh4XJUNazcMHiAzjhuAEpwWj47JDCcG9l,0,0,EMERGENCY ROAD CLOSURE TOMORROW MORNING:
