,type,id,url,twitterUrl,text,source,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,lang,bookmarkCount,isReply,inReplyToId,conversationId,displayTextRange,inReplyToUserId,inReplyToUsername,author,extendedEntities,card,place,entities,quoted_tweet,retweeted_tweet,article
10,tweet,693976596571688960,https://x.com/CHP_Truckee/status/693976596571688960,https://twitter.com/CHP_Truckee/status/693976596571688960,"Traffic Update: 

I-80 eastbound from Hirschdale has reopened.  Traffic is extremely heavy, drive safely.",Twitter for iPhone,9,0,3,0,0,2016-02-01T01:58:08+00:00,en,0,False,,693976596571688960,"[0, 105]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': []}",,,
11,tweet,693968849478221830,https://x.com/CHP_Truckee/status/693968849478221830,https://twitter.com/CHP_Truckee/status/693968849478221830,"Traffic update:

I-80 westbound from the Nevada State Line has reopened. However it is a slow go. 

I-80... https://t.co/f5rfKDEY5E",Twitter for iPhone,10,2,5,0,0,2016-02-01T01:27:21+00:00,en,0,False,,693968849478221830,"[0, 131]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/4CZNw2l4Q', 'expanded_url': 'http://fb.me/4CZNw2l4Q', 'indices': [108, 131], 'url': 'https://t.co/f5rfKDEY5E'}], 'user_mentions': []}",,,
12,tweet,693928028884373504,https://x.com/CHP_Truckee/status/693928028884373504,https://twitter.com/CHP_Truckee/status/693928028884373504,"Traffic Alert:

I-80 is currently closed eastbound at hirshdale due to a large number of accidents I-80 eastbound... https://t.co/2f6WbavYGO",Twitter for iPhone,9,0,3,0,0,2016-01-31T22:45:09+00:00,en,0,False,,693928028884373504,"[0, 140]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/4uNRejiem', 'expanded_url': 'http://fb.me/4uNRejiem', 'indices': [117, 140], 'url': 'https://t.co/2f6WbavYGO'}], 'user_mentions': []}",,,
13,tweet,709176471672233984,https://x.com/CHP_Truckee/status/709176471672233984,https://twitter.com/CHP_Truckee/status/709176471672233984,"Chain Control:

I-80 is R2 Truckee to Nyack. 

I-80 is currently closed to tractor trailer traffic from Applegate... https://t.co/8BzMXbgPee",Twitter for iPhone,6,0,3,0,0,2016-03-14T00:37:01+00:00,en,0,False,,709176471672233984,"[0, 140]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/7aYdDkVxy', 'expanded_url': 'http://fb.me/7aYdDkVxy', 'indices': [117, 140], 'url': 'https://t.co/8BzMXbgPee'}], 'user_mentions': []}",,,
14,tweet,709107977488359425,https://x.com/CHP_Truckee/status/709107977488359425,https://twitter.com/CHP_Truckee/status/709107977488359425,"Chain Control:

I-80 is R2 Truckee to Nyack. 

Trucks are maximum. 

I-80 is closed to single drive trucks and... https://t.co/uMGagoWRg8",Twitter for iPhone,0,0,0,0,0,2016-03-13T20:04:51+00:00,en,0,False,,709107977488359425,"[0, 137]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/7GygVMfp7', 'expanded_url': 'http://fb.me/7GygVMfp7', 'indices': [114, 137], 'url': 'https://t.co/uMGagoWRg8'}], 'user_mentions': []}",,,
15,tweet,708844377108586496,https://x.com/CHP_Truckee/status/708844377108586496,https://twitter.com/CHP_Truckee/status/708844377108586496,"Chain Control:

I-80 is R2 Donner Lake Rd to Drum Forebay.
I-80 is closed to single axle trucks and trucks... https://t.co/8yvsxWjwFg",Twitter for iPhone,1,0,0,0,0,2016-03-13T02:37:23+00:00,en,0,False,,708844377108586496,"[0, 133]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/5020UMYCa', 'expanded_url': 'http://fb.me/5020UMYCa', 'indices': [110, 133], 'url': 'https://t.co/8yvsxWjwFg'}], 'user_mentions': []}",,,
16,tweet,706649864092962816,https://x.com/CHP_Truckee/status/706649864092962816,https://twitter.com/CHP_Truckee/status/706649864092962816,"Traffic alert:

I-80 eastbound, east of Boreal is closed due to an officer's patrol vehicle being rear ended.... https://t.co/xDhDEPcbxC",Twitter for iPhone,7,0,1,0,0,2016-03-07T01:17:11+00:00,en,0,False,,706649864092962816,"[0, 136]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/7OYdBpJ8g', 'expanded_url': 'http://fb.me/7OYdBpJ8g', 'indices': [113, 136], 'url': 'https://t.co/xDhDEPcbxC'}], 'user_mentions': []}",,,
17,tweet,704706602767613952,https://x.com/CHP_Truckee/status/704706602767613952,https://twitter.com/CHP_Truckee/status/704706602767613952,"Road work and lane closure. 

I-80 eastbound, east of Donner Lake Rd., the right hand lane will be closed as Cal... https://t.co/P0P3s2Mtta",Twitter for iPhone,3,0,0,0,0,2016-03-01T16:35:21+00:00,en,0,False,,704706602767613952,"[0, 139]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/3CdcmY3zE', 'expanded_url': 'http://fb.me/3CdcmY3zE', 'indices': [116, 139], 'url': 'https://t.co/P0P3s2Mtta'}], 'user_mentions': []}",,,
18,tweet,723622858761613312,https://x.com/CHP_Truckee/status/723622858761613312,https://twitter.com/CHP_Truckee/status/723622858761613312,"Traffic Alert:

I-80 eastbound, East of Boreal is currently closed due to multiple collisions.  

We will let you... https://t.co/FdmFKA0DsT",Twitter for iPhone,11,0,1,0,0,2016-04-22T21:21:48+00:00,en,0,False,,723622858761613312,"[0, 140]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/30GkmTZwE', 'expanded_url': 'http://fb.me/30GkmTZwE', 'indices': [117, 140], 'url': 'https://t.co/FdmFKA0DsT'}], 'user_mentions': []}",,,
19,tweet,722505853874647042,https://x.com/CHP_Truckee/status/722505853874647042,https://twitter.com/CHP_Truckee/status/722505853874647042,"Traffic alert:

I-80 eastbound, east of kingvale expect delays as the left hand lane is closed due to a non... https://t.co/PPZbu6J2Rn",Twitter for iPhone,2,0,1,0,0,2016-04-19T19:23:13+00:00,en,0,False,,722505853874647042,"[0, 134]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/7ZUp57x1S', 'expanded_url': 'http://fb.me/7ZUp57x1S', 'indices': [111, 134], 'url': 'https://t.co/PPZbu6J2Rn'}], 'user_mentions': []}",,,
20,tweet,714529076179046400,https://x.com/CHP_Truckee/status/714529076179046400,https://twitter.com/CHP_Truckee/status/714529076179046400,"Traffic Alert:

I-80 Eastbound is currently closed at Donner Summit due to collisions just east of that location.... https://t.co/6nU75cMxeA",Twitter for iPhone,2,0,2,0,0,2016-03-28T19:06:21+00:00,en,0,False,,714529076179046400,"[0, 140]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/4b2Fb5ZzS', 'expanded_url': 'http://fb.me/4b2Fb5ZzS', 'indices': [117, 140], 'url': 'https://t.co/6nU75cMxeA'}], 'user_mentions': []}",,,
21,tweet,735686521357901827,https://x.com/CHP_Truckee/status/735686521357901827,https://twitter.com/CHP_Truckee/status/735686521357901827,"Traffic Update:

As of right now the #2 or right hand lane is still closed on I-80 eastbound, west of Floriston.... https://t.co/9akz8Ans5R",Twitter for iPhone,5,0,0,0,0,2016-05-26T04:18:29+00:00,en,0,False,,735686521357901827,"[0, 139]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/4NqaBr1B9', 'expanded_url': 'http://fb.me/4NqaBr1B9', 'indices': [116, 139], 'url': 'https://t.co/9akz8Ans5R'}], 'user_mentions': []}",,,
22,tweet,735654367630635010,https://x.com/CHP_Truckee/status/735654367630635010,https://twitter.com/CHP_Truckee/status/735654367630635010,"Traffic Alert:

I-80 eastbound, east of Floriston. The right hand or #2 lane is closed at this time due to a solo... https://t.co/ftqVBvEPEo",Twitter for iPhone,0,0,0,0,0,2016-05-26T02:10:43+00:00,en,0,False,,735654367630635010,"[0, 140]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/7RIvOaVvI', 'expanded_url': 'http://fb.me/7RIvOaVvI', 'indices': [117, 140], 'url': 'https://t.co/ftqVBvEPEo'}], 'user_mentions': []}",,,
23,tweet,733900077190631424,https://x.com/CHP_Truckee/status/733900077190631424,https://twitter.com/CHP_Truckee/status/733900077190631424,"Traffic update:

I-80 is still closed at this hour. Trying to get the freeway to a point to re-open it. Lots of... https://t.co/h7InCl3PJZ",Twitter for iPhone,1,0,0,0,0,2016-05-21T05:59:48+00:00,en,0,False,,733900077190631424,"[0, 138]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/7XovBr7uo', 'expanded_url': 'http://fb.me/7XovBr7uo', 'indices': [115, 138], 'url': 'https://t.co/h7InCl3PJZ'}], 'user_mentions': []}",,,
