type,id,url,twitterUrl,text,source,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,lang,bookmarkCount,isReply,inReplyToId,conversationId,displayTextRange,inReplyToUserId,inReplyToUsername,author,extendedEntities,card,place,entities,quoted_tweet,retweeted_tweet,article
tweet,819065621203718144,https://x.com/CHP_Truckee/status/819065621203718144,https://twitter.com/CHP_Truckee/status/819065621203718144,"Traffic Alert:

I-80 remains closed tonight with no anticipation to open before tomorrow. 

SR-267 remains closed... https://t.co/QNF3vrBGwo",Twitter for iPhone,21,1,11,0,0,Wed Jan 11 06:17:16 +0000 2017,en,0,False,,819065621203718144,"[0, 140]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/2yezlztdi', 'expanded_url': 'http://fb.me/2yezlztdi', 'indices': [117, 140], 'url': 'https://t.co/QNF3vrBGwo'}], 'user_mentions': []}",,,
tweet,818922788102639616,https://x.com/CHP_Truckee/status/818922788102639616,https://twitter.com/CHP_Truckee/status/818922788102639616,"Traffic Alert:

Currently I-80 is still closed. There is no anticipation of opening the road before 9 pm tonight.... https://t.co/XlT0zYSVgA",Twitter for iPhone,34,0,22,9,0,Tue Jan 10 20:49:42 +0000 2017,en,0,False,,818922788102639616,"[0, 140]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},"{'binding_values': [{'key': 'thumbnail_image', 'value': {'image_value': {'alt': 'CHP - Truckee', 'height': 144, 'url': 'https://pbs.twimg.com/card_img/2027233261412356098/7NKuap1d?format=jpg&name=144x144_2', 'width': 144}, 'type': 'IMAGE'}}, {'key': 'description', 'value': {'string_value': 'Traffic Alert: Currently I-80 is still closed. There is no anticipation of opening the road before 9 pm tonight. SR-267 is also closed from Northstar to Kings Beach, due to being extremely slick....', 'type': 'STRING'}}, {'key': 'domain', 'value': {'string_value': 'www.facebook.com', 'type': 'STRING'}}, {'key': 'thumbnail_image_large', 'value': {'image_value': {'alt': 'CHP - Truckee', 'height': 420, 'url': 'https://pbs.twimg.com/card_img/2027233261412356098/7NKuap1d?format=jpg&name=420x420_2', 'width': 420}, 'type': 'IMAGE'}}, {'key': 'thumbnail_image_original', 'value': {'image_value': {'alt': 'CHP - Truckee', 'height': 800, 'url': 'https://pbs.twimg.com/card_img/2027233261412356098/7NKuap1d?format=jpg&name=orig', 'width': 600}, 'type': 'IMAGE'}}, {'key': 'site', 'value': {'scribe_key': 'publisher_id', 'type': 'USER', 'user_value': {'id_str': '217804739', 'path': []}}}, {'key': 'thumbnail_image_small', 'value': {'image_value': {'alt': 'CHP - Truckee', 'height': 100, 'url': 'https://pbs.twimg.com/card_img/2027233261412356098/7NKuap1d?format=jpg&name=100x100_2', 'width': 100}, 'type': 'IMAGE'}}, {'key': 'thumbnail_image_x_large', 'value': {'image_value': {'alt': 'CHP - Truckee', 'height': 800, 'url': 'https://pbs.twimg.com/card_img/2027233261412356098/7NKuap1d?format=png&name=2048x2048_2_exp', 'width': 600}, 'type': 'IMAGE'}}, {'key': 'thumbnail_image_alt_text', 'value': {'string_value': 'CHP - Truckee', 'type': 'STRING'}}, {'key': 'vanity_url', 'value': {'scribe_key': 'vanity_url', 'string_value': 'facebook.com', 'type': 'STRING'}}, {'key': 'thumbnail_image_color', 'value': {'image_color_value': {'palette': [{'percentage': 83.24, 'rgb': {'blue': 219, 'green': 206, 'red': 198}}, {'percentage': 15.92, 'rgb': {'blue': 111, 'green': 100, 'red': 95}}, {'percentage': 0.16, 'rgb': {'blue': 179, 'green': 208, 'red': 228}}, {'percentage': 0.14, 'rgb': {'blue': 196, 'green': 170, 'red': 147}}, {'percentage': 0.11, 'rgb': {'blue': 83, 'green': 71, 'red': 117}}]}, 'type': 'IMAGE_COLOR'}}, {'key': 'title', 'value': {'string_value': 'CHP - Truckee', 'type': 'STRING'}}, {'key': 'card_url', 'value': {'scribe_key': 'card_url', 'string_value': 'https://t.co/XlT0zYSVgA', 'type': 'STRING'}}], 'card_platform': {'platform': {'audience': {'name': 'production'}, 'device': {'name': 'Swift', 'version': '12'}}}, 'name': 'summary', 'url': 'https://t.co/XlT0zYSVgA', 'user_refs_results': [{'result': {'__typename': 'User', 'affiliates_highlighted_label': {}, 'has_graduated_access': True, 'id': 'VXNlcjoyMTc4MDQ3Mzk=', 'is_blue_verified': False, 'legacy': {'blocked_by': False, 'blocking': False, 'can_dm': True, 'can_media_tag': False, 'created_at': 'Sat Nov 20 15:47:49 +0000 2010', 'default_profile': False, 'default_profile_image': False, 'description': 'Follow us over at @facebook for any updates from the app and @meta for any updates from the company.', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'meta.com', 'expanded_url': 'http://meta.com', 'indices': [0, 23], 'url': 'https://t.co/aTcUqPGzgQ'}]}}, 'fast_followers_count': 0, 'favourites_count': 3195, 'follow_request_sent': False, 'followed_by': False, 'followers_count': 5387, 'following': False, 'friends_count': 2, 'has_custom_timelines': True, 'is_translator': False, 'listed_count': 300, 'location': '', 'media_count': 1, 'muting': False, 'name': 'Facebook App', 'normal_followers_count': 5387, 'notifications': False, 'pinned_tweet_ids_str': ['1184566981950705664'], 'possibly_sensitive': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/217804739/1654278262', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1532780242888056833/Jx3ZfATL_normal.jpg', 'profile_interstitial_type': '', 'protected': True, 'screen_name': 'facebookapp', 'statuses_count': 36, 'translator_type': 'none', 'url': 'https://t.co/aTcUqPGzgQ', 'verified': False, 'want_retweets': False, 'withheld_in_countries': []}, 'parody_commentary_fan_label': 'None', 'profile_image_shape': 'Circle', 'rest_id': '217804739', 'super_follow_eligible': False, 'super_followed_by': False, 'super_following': False, 'tipjar_settings': {}}}]}",{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/83x6qtZUl', 'expanded_url': 'http://fb.me/83x6qtZUl', 'indices': [117, 140], 'url': 'https://t.co/XlT0zYSVgA'}], 'user_mentions': []}",,,
tweet,818873387036479488,https://x.com/CHP_Truckee/status/818873387036479488,https://twitter.com/CHP_Truckee/status/818873387036479488,"Pictures from 7200' feet on Donner Summit. 

I-80 remains closed.",Twitter for iPhone,0,0,5,0,0,Tue Jan 10 17:33:24 +0000 2017,en,0,False,,818873387036479488,"[0, 65]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': []}",,,
tweet,818852621947531265,https://x.com/CHP_Truckee/status/818852621947531265,https://twitter.com/CHP_Truckee/status/818852621947531265,"Chain Control:

I-80 is closed between the Nevada State Line and Baxter due to blizzard like conditions over... https://t.co/ZE85MnpvVs",Twitter for iPhone,5,0,4,2,0,Tue Jan 10 16:10:53 +0000 2017,en,0,False,,818852621947531265,"[0, 135]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/6xi8RPv6G', 'expanded_url': 'http://fb.me/6xi8RPv6G', 'indices': [112, 135], 'url': 'https://t.co/ZE85MnpvVs'}], 'user_mentions': []}",,,
tweet,818472675571965956,https://x.com/CHP_Truckee/status/818472675571965956,https://twitter.com/CHP_Truckee/status/818472675571965956,"Traffic Update:

I-80 is still closed, from Truckee over Donner Summit going westbound, and closed in Colfax... https://t.co/NBeyCptCxo",Twitter for iPhone,13,1,9,1,0,Mon Jan 09 15:01:07 +0000 2017,en,0,False,,818472675571965956,"[0, 135]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/1L5o4BZyh', 'expanded_url': 'http://fb.me/1L5o4BZyh', 'indices': [112, 135], 'url': 'https://t.co/NBeyCptCxo'}], 'user_mentions': []}",,,
tweet,818310605631156225,https://x.com/CHP_Truckee/status/818310605631156225,https://twitter.com/CHP_Truckee/status/818310605631156225,"Traffic Update:

US-50 has now re-opened. 

I-80 is now closed in both directions between Truckee and Donner... https://t.co/JUTC7OBkVy",Twitter for iPhone,18,0,13,1,0,Mon Jan 09 04:17:06 +0000 2017,en,0,False,,818310605631156225,"[0, 135]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/5mz6I7QSF', 'expanded_url': 'http://fb.me/5mz6I7QSF', 'indices': [112, 135], 'url': 'https://t.co/JUTC7OBkVy'}], 'user_mentions': []}",,,
tweet,818297951365668864,https://x.com/CHP_Truckee/status/818297951365668864,https://twitter.com/CHP_Truckee/status/818297951365668864,"Traffic Alert:

I-80 is now closed in both directions between Truckee and Donner Summit. 

Westbound is closed... https://t.co/GZPd78pHdr",Twitter for iPhone,36,0,10,4,0,Mon Jan 09 03:26:49 +0000 2017,en,0,False,,818297951365668864,"[0, 137]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/4w2w8UJuW', 'expanded_url': 'http://fb.me/4w2w8UJuW', 'indices': [114, 137], 'url': 'https://t.co/GZPd78pHdr'}], 'user_mentions': []}",,,
tweet,818283659354460161,https://x.com/CHP_Truckee/status/818283659354460161,https://twitter.com/CHP_Truckee/status/818283659354460161,"Traffic Alert:

I-80 westbound is closed at Truckee due to a major mud slide. The slide occurred between the... https://t.co/cpxHjNWXzJ",Twitter for iPhone,24,2,16,3,0,Mon Jan 09 02:30:02 +0000 2017,en,0,False,,818283659354460161,"[0, 135]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/3ubvbI5rY', 'expanded_url': 'http://fb.me/3ubvbI5rY', 'indices': [112, 135], 'url': 'https://t.co/cpxHjNWXzJ'}], 'user_mentions': []}",,,
tweet,834301044653854720,https://x.com/CHP_Truckee/status/834301044653854720,https://twitter.com/CHP_Truckee/status/834301044653854720,"Good News! 

Well mostly good news!

I-80 westbound has now reopened. 

I-80 westbound will remained closed to... https://t.co/fEUYm4dhAi",Twitter for iPhone,6,1,11,0,0,Wed Feb 22 07:17:24 +0000 2017,en,0,False,,834301044653854720,"[0, 137]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/142qTgodj', 'expanded_url': 'http://fb.me/142qTgodj', 'indices': [114, 137], 'url': 'https://t.co/fEUYm4dhAi'}], 'user_mentions': []}",,,
tweet,834272874173079552,https://x.com/CHP_Truckee/status/834272874173079552,https://twitter.com/CHP_Truckee/status/834272874173079552,"Looking for a Silver Lining?

I-80 eastbound has just reopened to passenger vehicles only. 

I-80 eastbound is... https://t.co/ODlKCH1SMX",Twitter for iPhone,0,0,7,0,0,Wed Feb 22 05:25:27 +0000 2017,en,0,False,,834272874173079552,"[0, 137]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/5vpAFTQWA', 'expanded_url': 'http://fb.me/5vpAFTQWA', 'indices': [114, 137], 'url': 'https://t.co/ODlKCH1SMX'}], 'user_mentions': []}",,,
